visit_id,user_id,location,plan_type,check_in_dt,check_out_dt,hours_used,amount_sar,cost_sar,profit_sar
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:58:00,2025-08-02 16:54:00,4.94,39.52,23.71,15.81
V2025-08-02-897854,U000212,Riyadh - Olaya,Enterprise,2025-08-02 15:16:00,2025-08-02 19:36:00,4.34,34.72,20.83,13.89
V2025-08-02-660428,U000218,Riyadh - Olaya,Standard,2025-08-02 16:01:00,2025-08-02 19:34:00,3.55,42.6,25.56,17.04
V2025-08-02-039735,U000491,Riyadh - Olaya,Flex,2025-08-02 10:02:00,2025-08-02 12:03:00,2.01,30.15,18.09,12.06
V2025-08-02-628757,U000448,Riyadh - Olaya,Enterprise,2025-08-02 09:50:00,2025-08-02 13:57:00,4.12,32.96,19.78,13.18
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:52:00,2025-08-02 21:02:00,5.16,41.28,24.77,16.51
V2025-08-02-896214,U000674,Riyadh - Olaya,Flex,2025-08-02 12:59:00,2025-08-02 14:55:00,1.93,28.95,17.37,11.58
V2025-08-02-247760,U000517,Riyadh - Olaya,Pro,2025-08-02 11:17:00,2025-08-02 14:45:00,3.46,34.6,20.76,13.84
V2025-08-02-570861,U000444,Riyadh - Olaya,Pro,2025-08-02 14:56:00,2025-08-02 18:13:00,3.29,32.9,19.74,13.16
V2025-08-02-523988,U000270,Riyadh - Olaya,Standard,2025-08-02 10:47:00,2025-08-02 14:09:00,3.36,40.32,24.19,16.13
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:26:00,2025-08-02 20:39:00,5.21,41.68,25.01,16.67
V2025-08-02-994638,U000256,Riyadh - Olaya,Standard,2025-08-02 11:48:00,2025-08-02 15:15:00,3.45,41.4,24.84,16.56
V2025-08-02-247760,U000517,Riyadh - Olaya,Pro,2025-08-02 11:33:00,2025-08-02 15:17:00,3.73,37.3,22.38,14.92
V2025-08-02-574405,U000108,Riyadh - Olaya,Standard,2025-08-02 12:17:00,2025-08-02 15:27:00,3.17,38.04,22.82,15.22
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:37:00,2025-08-02 15:54:00,4.28,34.24,20.54,13.7
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:54:00,2025-08-02 17:01:00,5.11,40.88,24.53,16.35
V2025-08-02-093013,U000269,Riyadh - Olaya,Flex,2025-08-02 13:31:00,2025-08-02 15:11:00,1.67,25.05,15.03,10.02
V2025-08-02-782962,U000057,Riyadh - Olaya,Enterprise,2025-08-02 15:41:00,2025-08-02 20:02:00,4.35,34.8,20.88,13.92
V2025-08-02-466352,U000206,Riyadh - Olaya,Standard,2025-08-02 11:36:00,2025-08-02 14:37:00,3.02,36.24,21.74,14.5
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:45:00,2025-08-02 20:53:00,5.14,41.12,24.67,16.45
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:26:00,2025-08-02 20:23:00,4.95,39.6,23.76,15.84
V2025-08-02-896347,U000367,Riyadh - Olaya,Pro,2025-08-02 14:07:00,2025-08-02 18:33:00,4.43,44.3,26.58,17.72
V2025-08-02-093013,U000269,Riyadh - Olaya,Flex,2025-08-02 13:44:00,2025-08-02 15:33:00,1.82,27.3,16.38,10.92
V2025-08-02-521902,U000216,Riyadh - Olaya,Flex,2025-08-02 08:55:00,2025-08-02 10:43:00,1.8,27.0,16.2,10.8
V2025-08-02-994638,U000256,Riyadh - Olaya,Standard,2025-08-02 11:49:00,2025-08-02 15:14:00,3.42,41.04,24.62,16.42
V2025-08-02-069116,U000485,Riyadh - Olaya,Pro,2025-08-02 08:15:00,2025-08-02 12:28:00,4.21,42.1,25.26,16.84
V2025-08-02-466352,U000206,Riyadh - Olaya,Standard,2025-08-02 11:02:00,2025-08-02 13:57:00,2.92,35.04,21.02,14.02
V2025-08-02-247760,U000517,Riyadh - Olaya,Pro,2025-08-02 11:27:00,2025-08-02 15:16:00,3.81,38.1,22.86,15.24
V2025-08-02-994638,U000256,Riyadh - Olaya,Standard,2025-08-02 11:16:00,2025-08-02 14:18:00,3.03,36.36,21.82,14.54
V2025-08-02-408919,U000442,Riyadh - Olaya,Standard,2025-08-02 13:08:00,2025-08-02 17:02:00,3.9,46.8,28.08,18.72
V2025-08-02-247760,U000517,Riyadh - Olaya,Pro,2025-08-02 11:02:00,2025-08-02 15:16:00,4.23,42.3,25.38,16.92
V2025-08-02-097063,U000071,Riyadh - Olaya,Flex,2025-08-02 13:13:00,2025-08-02 15:17:00,2.07,31.05,18.63,12.42
V2025-08-02-660428,U000218,Riyadh - Olaya,Standard,2025-08-02 16:18:00,2025-08-02 19:26:00,3.13,37.56,22.54,15.02
V2025-08-02-896214,U000674,Riyadh - Olaya,Flex,2025-08-02 12:05:00,2025-08-02 14:02:00,1.95,29.25,17.55,11.7
V2025-08-02-124294,U000211,Riyadh - Olaya,Flex,2025-08-02 13:16:00,2025-08-02 14:32:00,1.27,19.05,11.43,7.62
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:19:00,2025-08-02 16:03:00,4.74,37.92,22.75,15.17
V2025-08-02-521902,U000216,Riyadh - Olaya,Flex,2025-08-02 08:25:00,2025-08-02 09:54:00,1.49,22.35,13.41,8.94
V2025-08-02-114112,U000015,Riyadh - Olaya,Flex,2025-08-02 13:36:00,2025-08-02 15:26:00,1.83,27.45,16.47,10.98
V2025-08-02-994638,U000256,Riyadh - Olaya,Standard,2025-08-02 11:34:00,2025-08-02 14:15:00,2.68,32.16,19.3,12.86
V2025-08-02-124294,U000211,Riyadh - Olaya,Flex,2025-08-02 13:15:00,2025-08-02 14:54:00,1.65,24.75,14.85,9.9
V2025-08-02-114112,U000015,Riyadh - Olaya,Flex,2025-08-02 13:31:00,2025-08-02 15:14:00,1.72,25.8,15.48,10.32
V2025-08-02-897854,U000212,Riyadh - Olaya,Enterprise,2025-08-02 15:59:00,2025-08-02 20:18:00,4.31,34.48,20.69,13.79
V2025-08-02-114112,U000015,Riyadh - Olaya,Flex,2025-08-02 13:47:00,2025-08-02 15:55:00,2.14,32.1,19.26,12.84
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:03:00,2025-08-02 20:02:00,4.99,39.92,23.95,15.97
V2025-08-02-124294,U000211,Riyadh - Olaya,Flex,2025-08-02 13:39:00,2025-08-02 14:58:00,1.31,19.65,11.79,7.86
V2025-08-02-100882,U000182,Riyadh - Olaya,Enterprise,2025-08-02 15:00:00,2025-08-02 18:52:00,3.86,30.88,18.53,12.35
V2025-08-02-114112,U000015,Riyadh - Olaya,Flex,2025-08-02 13:17:00,2025-08-02 15:09:00,1.86,27.9,16.74,11.16
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:34:00,2025-08-02 16:11:00,4.62,36.96,22.18,14.78
V2025-08-02-896214,U000674,Riyadh - Olaya,Flex,2025-08-02 12:12:00,2025-08-02 14:15:00,2.05,30.75,18.45,12.3
V2025-08-02-896347,U000367,Riyadh - Olaya,Pro,2025-08-02 14:54:00,2025-08-02 18:57:00,4.05,40.5,24.3,16.2
V2025-08-02-660428,U000218,Riyadh - Olaya,Standard,2025-08-02 16:17:00,2025-08-02 19:12:00,2.92,35.04,21.02,14.02
V2025-08-02-505982,U000019,Riyadh - Olaya,Enterprise,2025-08-02 11:52:00,2025-08-02 16:15:00,4.39,35.12,21.07,14.05
V2025-08-02-735452,U000517,Riyadh - Digital City,Pro,2025-08-02 11:26:00,2025-08-02 15:18:00,3.87,38.7,23.22,15.48
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:54:00,2025-08-02 13:18:00,2.4,28.8,17.28,11.52
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:05:00,2025-08-02 12:54:00,2.81,33.72,20.23,13.49
V2025-08-02-203256,U000444,Riyadh - Digital City,Pro,2025-08-02 14:26:00,2025-08-02 18:16:00,3.84,38.4,23.04,15.36
V2025-08-02-203256,U000444,Riyadh - Digital City,Pro,2025-08-02 14:13:00,2025-08-02 18:13:00,4.0,40.0,24.0,16.0
V2025-08-02-843038,U000448,Riyadh - Digital City,Enterprise,2025-08-02 09:41:00,2025-08-02 14:19:00,4.64,37.12,22.27,14.85
V2025-08-02-339418,U000182,Riyadh - Digital City,Enterprise,2025-08-02 15:26:00,2025-08-02 20:03:00,4.62,36.96,22.18,14.78
V2025-08-02-203256,U000444,Riyadh - Digital City,Pro,2025-08-02 14:44:00,2025-08-02 18:15:00,3.51,35.1,21.06,14.04
V2025-08-02-734881,U000218,Riyadh - Digital City,Standard,2025-08-02 16:11:00,2025-08-02 18:39:00,2.47,29.64,17.78,11.86
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:36:00,2025-08-02 16:16:00,1.67,25.05,15.03,10.02
V2025-08-02-318415,U000057,Riyadh - Digital City,Enterprise,2025-08-02 15:42:00,2025-08-02 20:23:00,4.69,37.52,22.51,15.01
V2025-08-02-394522,U000212,Riyadh - Digital City,Enterprise,2025-08-02 15:56:00,2025-08-02 21:33:00,5.62,44.96,26.98,17.98
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:47:00,2025-08-02 13:37:00,2.84,34.08,20.45,13.63
V2025-08-02-820649,U000367,Riyadh - Digital City,Pro,2025-08-02 14:26:00,2025-08-02 18:10:00,3.73,37.3,22.38,14.92
V2025-08-02-056991,U000108,Riyadh - Digital City,Standard,2025-08-02 12:40:00,2025-08-02 15:41:00,3.02,36.24,21.74,14.5
V2025-08-02-734881,U000218,Riyadh - Digital City,Standard,2025-08-02 16:13:00,2025-08-02 18:51:00,2.63,31.56,18.94,12.62
V2025-08-02-526993,U000019,Riyadh - Digital City,Enterprise,2025-08-02 11:15:00,2025-08-02 16:00:00,4.75,38.0,22.8,15.2
V2025-08-02-734881,U000218,Riyadh - Digital City,Standard,2025-08-02 16:21:00,2025-08-02 19:16:00,2.91,34.92,20.95,13.97
V2025-08-02-832818,U000206,Riyadh - Digital City,Standard,2025-08-02 11:59:00,2025-08-02 13:52:00,1.88,22.56,13.54,9.02
V2025-08-02-530935,U000269,Riyadh - Digital City,Flex,2025-08-02 13:31:00,2025-08-02 14:53:00,1.37,20.55,12.33,8.22
V2025-08-02-820649,U000367,Riyadh - Digital City,Pro,2025-08-02 14:49:00,2025-08-02 18:24:00,3.58,35.8,21.48,14.32
V2025-08-02-203256,U000444,Riyadh - Digital City,Pro,2025-08-02 14:32:00,2025-08-02 18:24:00,3.86,38.6,23.16,15.44
V2025-08-02-339418,U000182,Riyadh - Digital City,Enterprise,2025-08-02 15:45:00,2025-08-02 20:03:00,4.3,34.4,20.64,13.76
V2025-08-02-526993,U000019,Riyadh - Digital City,Enterprise,2025-08-02 11:15:00,2025-08-02 16:10:00,4.91,39.28,23.57,15.71
V2025-08-02-146315,U000256,Riyadh - Digital City,Standard,2025-08-02 11:27:00,2025-08-02 14:38:00,3.19,38.28,22.97,15.31
V2025-08-02-203256,U000444,Riyadh - Digital City,Pro,2025-08-02 14:43:00,2025-08-02 17:56:00,3.22,32.2,19.32,12.88
V2025-08-02-146315,U000256,Riyadh - Digital City,Standard,2025-08-02 11:36:00,2025-08-02 14:29:00,2.88,34.56,20.74,13.82
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:28:00,2025-08-02 15:59:00,1.51,22.65,13.59,9.06
V2025-08-02-318415,U000057,Riyadh - Digital City,Enterprise,2025-08-02 15:55:00,2025-08-02 20:08:00,4.22,33.76,20.26,13.5
V2025-08-02-321915,U000491,Riyadh - Digital City,Flex,2025-08-02 10:32:00,2025-08-02 12:16:00,1.73,25.95,15.57,10.38
V2025-08-02-318415,U000057,Riyadh - Digital City,Enterprise,2025-08-02 15:53:00,2025-08-02 20:20:00,4.45,35.6,21.36,14.24
V2025-08-02-526993,U000019,Riyadh - Digital City,Enterprise,2025-08-02 11:27:00,2025-08-02 15:44:00,4.28,34.24,20.54,13.7
V2025-08-02-373586,U000442,Riyadh - Digital City,Standard,2025-08-02 13:08:00,2025-08-02 16:04:00,2.94,35.28,21.17,14.11
V2025-08-02-735452,U000517,Riyadh - Digital City,Pro,2025-08-02 11:02:00,2025-08-02 14:22:00,3.34,33.4,20.04,13.36
V2025-08-02-146315,U000256,Riyadh - Digital City,Standard,2025-08-02 11:58:00,2025-08-02 15:22:00,3.4,40.8,24.48,16.32
V2025-08-02-339418,U000182,Riyadh - Digital City,Enterprise,2025-08-02 15:43:00,2025-08-02 21:02:00,5.32,42.56,25.54,17.02
V2025-08-02-843038,U000448,Riyadh - Digital City,Enterprise,2025-08-02 09:54:00,2025-08-02 15:01:00,5.11,40.88,24.53,16.35
V2025-08-02-832818,U000206,Riyadh - Digital City,Standard,2025-08-02 11:36:00,2025-08-02 14:34:00,2.96,35.52,21.31,14.21
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:58:00,2025-08-02 13:53:00,2.91,34.92,20.95,13.97
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:08:00,2025-08-02 15:16:00,1.14,17.1,10.26,6.84
V2025-08-02-339418,U000182,Riyadh - Digital City,Enterprise,2025-08-02 15:48:00,2025-08-02 20:17:00,4.48,35.84,21.5,14.34
V2025-08-02-146315,U000256,Riyadh - Digital City,Standard,2025-08-02 11:34:00,2025-08-02 14:31:00,2.95,35.4,21.24,14.16
V2025-08-02-146315,U000256,Riyadh - Digital City,Standard,2025-08-02 11:45:00,2025-08-02 14:37:00,2.86,34.32,20.59,13.73
V2025-08-02-530935,U000269,Riyadh - Digital City,Flex,2025-08-02 13:07:00,2025-08-02 14:52:00,1.75,26.25,15.75,10.5
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:58:00,2025-08-02 15:56:00,0.97,14.55,8.73,5.82
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:46:00,2025-08-02 14:40:00,3.9,46.8,28.08,18.72
V2025-08-02-056991,U000108,Riyadh - Digital City,Standard,2025-08-02 12:10:00,2025-08-02 15:00:00,2.84,34.08,20.45,13.63
V2025-08-02-318415,U000057,Riyadh - Digital City,Enterprise,2025-08-02 15:17:00,2025-08-02 19:37:00,4.34,34.72,20.83,13.89
V2025-08-02-526993,U000019,Riyadh - Digital City,Enterprise,2025-08-02 11:59:00,2025-08-02 16:31:00,4.53,36.24,21.74,14.5
V2025-08-02-394522,U000212,Riyadh - Digital City,Enterprise,2025-08-02 15:04:00,2025-08-02 20:00:00,4.93,39.44,23.66,15.78
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:02:00,2025-08-02 15:41:00,1.65,24.75,14.85,9.9
V2025-08-02-342867,U000270,Riyadh - Digital City,Standard,2025-08-02 10:08:00,2025-08-02 13:10:00,3.03,36.36,21.82,14.54
V2025-08-02-373586,U000442,Riyadh - Digital City,Standard,2025-08-02 13:53:00,2025-08-02 16:39:00,2.76,33.12,19.87,13.25
V2025-08-02-394522,U000212,Riyadh - Digital City,Enterprise,2025-08-02 15:17:00,2025-08-02 19:37:00,4.34,34.72,20.83,13.89
V2025-08-02-321915,U000491,Riyadh - Digital City,Flex,2025-08-02 10:50:00,2025-08-02 11:42:00,0.87,13.05,7.83,5.22
V2025-08-02-343959,U000485,Riyadh - Digital City,Pro,2025-08-02 08:49:00,2025-08-02 13:02:00,4.21,42.1,25.26,16.84
V2025-08-02-176884,U000140,Riyadh - Digital City,Flex,2025-08-02 14:58:00,2025-08-02 16:51:00,1.89,28.35,17.01,11.34
V2025-08-02-394522,U000212,Riyadh - Digital City,Enterprise,2025-08-02 15:55:00,2025-08-02 20:18:00,4.38,35.04,21.02,14.02
V2025-08-02-530935,U000269,Riyadh - Digital City,Flex,2025-08-02 13:36:00,2025-08-02 14:59:00,1.38,20.7,12.42,8.28
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:19:00,2025-08-02 14:21:00,3.04,36.48,21.89,14.59
V2025-08-02-565857,U000206,Jeddah - Corniche,Standard,2025-08-02 11:24:00,2025-08-02 14:06:00,2.7,32.4,19.44,12.96
V2025-08-02-338384,U000108,Jeddah - Corniche,Standard,2025-08-02 12:28:00,2025-08-02 15:14:00,2.76,33.12,19.87,13.25
V2025-08-02-338384,U000108,Jeddah - Corniche,Standard,2025-08-02 12:13:00,2025-08-02 15:31:00,3.3,39.6,23.76,15.84
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:55:00,2025-08-02 12:14:00,1.31,19.65,11.79,7.86
V2025-08-02-152417,U000057,Jeddah - Corniche,Enterprise,2025-08-02 15:02:00,2025-08-02 19:34:00,4.54,36.32,21.79,14.53
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:02:00,2025-08-02 12:14:00,2.2,33.0,19.8,13.2
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:22:00,2025-08-02 12:04:00,1.7,25.5,15.3,10.2
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:15:00,2025-08-02 13:55:00,2.66,31.92,19.15,12.77
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:25:00,2025-08-02 16:49:00,5.4,43.2,25.92,17.28
V2025-08-02-268800,U000212,Jeddah - Corniche,Enterprise,2025-08-02 15:17:00,2025-08-02 20:03:00,4.77,38.16,22.9,15.26
V2025-08-02-632954,U000211,Jeddah - Corniche,Flex,2025-08-02 13:01:00,2025-08-02 14:50:00,1.82,27.3,16.38,10.92
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:38:00,2025-08-02 16:34:00,4.94,39.52,23.71,15.81
V2025-08-02-901008,U000216,Jeddah - Corniche,Flex,2025-08-02 08:15:00,2025-08-02 09:17:00,1.03,15.45,9.27,6.18
V2025-08-02-940009,U000269,Jeddah - Corniche,Flex,2025-08-02 13:59:00,2025-08-02 15:43:00,1.74,26.1,15.66,10.44
V2025-08-02-288457,U000182,Jeddah - Corniche,Enterprise,2025-08-02 15:04:00,2025-08-02 19:48:00,4.73,37.84,22.7,15.14
V2025-08-02-171277,U000071,Jeddah - Corniche,Flex,2025-08-02 13:11:00,2025-08-02 15:04:00,1.88,28.2,16.92,11.28
V2025-08-02-960575,U000485,Jeddah - Corniche,Pro,2025-08-02 08:42:00,2025-08-02 12:44:00,4.03,40.3,24.18,16.12
V2025-08-02-949114,U000517,Jeddah - Corniche,Pro,2025-08-02 11:56:00,2025-08-02 15:43:00,3.79,37.9,22.74,15.16
V2025-08-02-940009,U000269,Jeddah - Corniche,Flex,2025-08-02 13:31:00,2025-08-02 15:05:00,1.56,23.4,14.04,9.36
V2025-08-02-152417,U000057,Jeddah - Corniche,Enterprise,2025-08-02 15:41:00,2025-08-02 19:33:00,3.86,30.88,18.53,12.35
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:02:00,2025-08-02 11:22:00,1.33,19.95,11.97,7.98
V2025-08-02-268800,U000212,Jeddah - Corniche,Enterprise,2025-08-02 15:27:00,2025-08-02 20:09:00,4.7,37.6,22.56,15.04
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:45:00,2025-08-02 15:09:00,3.4,40.8,24.48,16.32
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:11:00,2025-08-02 11:47:00,1.6,24.0,14.4,9.6
V2025-08-02-960575,U000485,Jeddah - Corniche,Pro,2025-08-02 08:56:00,2025-08-02 12:25:00,3.49,34.9,20.94,13.96
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:59:00,2025-08-02 12:16:00,1.29,19.35,11.61,7.74
V2025-08-02-940009,U000269,Jeddah - Corniche,Flex,2025-08-02 13:35:00,2025-08-02 14:51:00,1.26,18.9,11.34,7.56
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:36:00,2025-08-02 12:14:00,1.63,24.45,14.67,9.78
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:32:00,2025-08-02 12:27:00,1.91,28.65,17.19,11.46
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:18:00,2025-08-02 13:58:00,2.66,31.92,19.15,12.77
V2025-08-02-033186,U000218,Jeddah - Corniche,Standard,2025-08-02 16:44:00,2025-08-02 19:58:00,3.24,38.88,23.33,15.55
V2025-08-02-551166,U000015,Jeddah - Corniche,Flex,2025-08-02 13:19:00,2025-08-02 14:29:00,1.16,17.4,10.44,6.96
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:25:00,2025-08-02 11:56:00,1.52,22.8,13.68,9.12
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:58:00,2025-08-02 15:00:00,3.04,36.48,21.89,14.59
V2025-08-02-268800,U000212,Jeddah - Corniche,Enterprise,2025-08-02 15:54:00,2025-08-02 20:11:00,4.28,34.24,20.54,13.7
V2025-08-02-288457,U000182,Jeddah - Corniche,Enterprise,2025-08-02 15:11:00,2025-08-02 20:03:00,4.86,38.88,23.33,15.55
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:17:00,2025-08-02 16:16:00,4.99,39.92,23.95,15.97
V2025-08-02-667546,U000442,Jeddah - Corniche,Standard,2025-08-02 13:45:00,2025-08-02 16:10:00,2.42,29.04,17.42,11.62
V2025-08-02-949114,U000517,Jeddah - Corniche,Pro,2025-08-02 11:31:00,2025-08-02 14:50:00,3.31,33.1,19.86,13.24
V2025-08-02-960575,U000485,Jeddah - Corniche,Pro,2025-08-02 08:10:00,2025-08-02 12:53:00,4.71,47.1,28.26,18.84
V2025-08-02-565857,U000206,Jeddah - Corniche,Standard,2025-08-02 11:49:00,2025-08-02 14:29:00,2.66,31.92,19.15,12.77
V2025-08-02-338384,U000108,Jeddah - Corniche,Standard,2025-08-02 12:46:00,2025-08-02 15:31:00,2.75,33.0,19.8,13.2
V2025-08-02-033186,U000218,Jeddah - Corniche,Standard,2025-08-02 16:03:00,2025-08-02 18:27:00,2.4,28.8,17.28,11.52
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:48:00,2025-08-02 16:25:00,4.62,36.96,22.18,14.78
V2025-08-02-033186,U000218,Jeddah - Corniche,Standard,2025-08-02 16:17:00,2025-08-02 18:57:00,2.66,31.92,19.15,12.77
V2025-08-02-592286,U000491,Jeddah - Corniche,Flex,2025-08-02 10:53:00,2025-08-02 12:09:00,1.27,19.05,11.43,7.62
V2025-08-02-396223,U000256,Jeddah - Corniche,Standard,2025-08-02 11:34:00,2025-08-02 14:45:00,3.18,38.16,22.9,15.26
V2025-08-02-960575,U000485,Jeddah - Corniche,Pro,2025-08-02 08:47:00,2025-08-02 12:21:00,3.57,35.7,21.42,14.28
V2025-08-02-940009,U000269,Jeddah - Corniche,Flex,2025-08-02 13:06:00,2025-08-02 14:01:00,0.91,13.65,8.19,5.46
V2025-08-02-288457,U000182,Jeddah - Corniche,Enterprise,2025-08-02 15:37:00,2025-08-02 20:26:00,4.81,38.48,23.09,15.39
V2025-08-02-960575,U000485,Jeddah - Corniche,Pro,2025-08-02 08:19:00,2025-08-02 12:22:00,4.05,40.5,24.3,16.2
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:00:00,2025-08-02 15:47:00,4.79,38.32,22.99,15.33
V2025-08-02-025473,U000444,Jeddah - Corniche,Pro,2025-08-02 14:47:00,2025-08-02 18:49:00,4.04,40.4,24.24,16.16
V2025-08-02-423012,U000642,Jeddah - Corniche,Flex,2025-08-02 15:28:00,2025-08-02 16:23:00,0.92,13.8,8.28,5.52
V2025-08-02-802868,U000019,Jeddah - Corniche,Enterprise,2025-08-02 11:20:00,2025-08-02 15:49:00,4.49,35.92,21.55,14.37
V2025-08-02-807585,U000269,Dammam - Waterfront,Flex,2025-08-02 13:36:00,2025-08-02 14:57:00,1.35,20.25,12.15,8.1
V2025-08-02-747621,U000485,Dammam - Waterfront,Pro,2025-08-02 08:18:00,2025-08-02 12:34:00,4.27,42.7,25.62,17.08
V2025-08-02-474068,U000674,Dammam - Waterfront,Flex,2025-08-02 12:15:00,2025-08-02 13:43:00,1.46,21.9,13.14,8.76
V2025-08-02-896440,U000642,Dammam - Waterfront,Flex,2025-08-02 15:50:00,2025-08-02 16:57:00,1.11,16.65,9.99,6.66
V2025-08-02-159067,U000491,Dammam - Waterfront,Flex,2025-08-02 10:55:00,2025-08-02 11:44:00,0.81,12.15,7.29,4.86
V2025-08-02-959097,U000216,Dammam - Waterfront,Flex,2025-08-02 08:14:00,2025-08-02 09:37:00,1.39,20.85,12.51,8.34
V2025-08-02-747621,U000485,Dammam - Waterfront,Pro,2025-08-02 08:22:00,2025-08-02 12:15:00,3.88,38.8,23.28,15.52
V2025-08-02-092126,U000448,Dammam - Waterfront,Enterprise,2025-08-02 09:50:00,2025-08-02 14:46:00,4.94,39.52,23.71,15.81
V2025-08-02-851461,U000517,Dammam - Waterfront,Pro,2025-08-02 11:13:00,2025-08-02 15:15:00,4.03,40.3,24.18,16.12
V2025-08-02-601786,U000270,Dammam - Waterfront,Standard,2025-08-02 10:17:00,2025-08-02 13:25:00,3.13,37.56,22.54,15.02
V2025-08-02-092126,U000448,Dammam - Waterfront,Enterprise,2025-08-02 09:48:00,2025-08-02 14:52:00,5.07,40.56,24.34,16.22
V2025-08-02-601029,U000071,Dammam - Waterfront,Flex,2025-08-02 13:50:00,2025-08-02 14:53:00,1.05,15.75,9.45,6.3
V2025-08-02-405465,U000256,Dammam - Waterfront,Standard,2025-08-02 11:10:00,2025-08-02 14:15:00,3.09,37.08,22.25,14.83
V2025-08-02-092126,U000448,Dammam - Waterfront,Enterprise,2025-08-02 09:55:00,2025-08-02 14:34:00,4.65,37.2,22.32,14.88
V2025-08-02-092126,U000448,Dammam - Waterfront,Enterprise,2025-08-02 09:50:00,2025-08-02 14:53:00,5.05,40.4,24.24,16.16
V2025-08-02-405465,U000256,Dammam - Waterfront,Standard,2025-08-02 11:31:00,2025-08-02 14:22:00,2.85,34.2,20.52,13.68
V2025-08-02-405465,U000256,Dammam - Waterfront,Standard,2025-08-02 11:26:00,2025-08-02 14:06:00,2.66,31.92,19.15,12.77
V2025-08-02-552978,U000218,Dammam - Waterfront,Standard,2025-08-02 16:21:00,2025-08-02 18:51:00,2.5,30.0,18.0,12.0
V2025-08-02-474068,U000674,Dammam - Waterfront,Flex,2025-08-02 12:34:00,2025-08-02 13:58:00,1.4,21.0,12.6,8.4
V2025-08-02-416161,U000108,Dammam - Waterfront,Standard,2025-08-02 12:25:00,2025-08-02 14:58:00,2.55,30.6,18.36,12.24
V2025-08-02-807585,U000269,Dammam - Waterfront,Flex,2025-08-02 13:33:00,2025-08-02 15:32:00,1.98,29.7,17.82,11.88
V2025-08-02-807585,U000269,Dammam - Waterfront,Flex,2025-08-02 13:29:00,2025-08-02 14:52:00,1.38,20.7,12.42,8.28
V2025-08-02-747621,U000485,Dammam - Waterfront,Pro,2025-08-02 08:08:00,2025-08-02 12:08:00,4.0,40.0,24.0,16.0
V2025-08-02-387297,U000206,Dammam - Waterfront,Standard,2025-08-02 11:10:00,2025-08-02 13:36:00,2.43,29.16,17.5,11.66
V2025-08-02-552978,U000218,Dammam - Waterfront,Standard,2025-08-02 16:41:00,2025-08-02 19:09:00,2.47,29.64,17.78,11.86
